created_at,user_id_str,id_str,lang,location,description,full_text,user_screen_name,user_name,followers_count,normal_followers_count,fast_followers_count,favourites_count,friends_count,media_count,statuses_count,retweeted,retweet_count,favorited,favorite_count
Thu Apr 05 18:09:22 +0000 2018,11134252,981956978263121920,en,,Text FREEDOM to 80810 to receive exclusive updates from the Republican National Committee!,The chief economist for @NFIB said their latest employment survey was “one of the best readings in survey history.” Americans are getting the jobs @realDonaldTrump promised.,GOP,GOP,3316011,3316011,0,354,1701,14050,53734,False,118,False,413
Thu Apr 05 19:09:34 +0000 2018,44952326,981972130748235776,en,Santa Monica,"Coding & Graphic Design, Staff Writer https://t.co/t4AuqaiO0U creative writer https://t.co/afU1tiTChV…","@Bennythesnitch @HRDoll @GOP @NFIB @realDonaldTrump Oh shit, really.",teetee2me,Tina,689,689,0,47703,1165,195,42576,False,0,False,0
Thu Apr 05 19:36:18 +0000 2018,398258268,981978858579607554,en,"Redwood Falls, MN","#RADCredwood works to assist our communities and businesses to start, expand and relocate in #Redwood County, MN. #Grantwriting services available","The United States has been experiencing a “skills gap.” In the first quarter of 2017, the National Federation of Independent Business found that 45 percent of small businesses couldn’t find qualified applicants for job openings. A Redwood Falls area... https://t.co/cYvGRaibIJ",RADCRedwoodArea,RADC,601,601,0,54,844,653,6838,False,0,False,0
Thu Apr 05 23:34:17 +0000 2018,144274618,982038748979490816,en,"New York, NY","Breaking economics news and analysis from @business, the first word in global business and finance. Sign up for our daily newsletter: https://t.co/0m3cdbZZdY","#DailyDataPoint: A competitive labor market means small businesses are boosting their employee pay. The National Federation of Independent Business said 33% of small businesses raised compensation in March, the largest share in 17 years https://t.co/tK0BNZv2rK https://t.co/JHnyCBV7pw",economics,Bloomberg Economics,489809,489809,0,174,2155,41281,184666,False,0,False,1
Fri Apr 06 12:30:04 +0000 2018,722970901516427264,982233981289574401,en,United States,"❤️ The Constitution. Citizens must engage their elected officials the way our Founders intended;Attend city hall mtgs, school bd mtgs; Pray for America.🇺🇸🙏🏻","The National Federation of Independent Business said Thursday a net 33% of small firms raised compensation in March, the largest share since November 2000, as hiring plans picked up. #Winning #MAGA https://t.co/W8dQd6U4CD",MtRushmore2016,Katrina Ski,5726,5726,0,103979,6298,4803,937737,False,0,False,0
Fri Apr 06 14:41:32 +0000 2018,867735589117984769,982267063514185735,en,"Kentucky, USA","Political Skeptic, Horse Racing Enthusiast, UK Fan, Dad of 2 & Avid Gun-Loving Sportsman","Not only does @GovMattBevin &amp; @KYGOP Tax Plan stick it to teachers, retirees, working poor &amp; middle class ... the Republican Tax Plan also sticks it to small business...

""The National Federation of Independent Business called it “a disaster for Kentucky’s small businesses.” - CJ",KYPatriot17,KY Patriot,1150,1150,0,5980,865,306,11482,False,52,False,54
Fri Apr 06 20:57:27 +0000 2018,370477663,982361669081935872,en,"Kentucky, USA","Voted all BLUE in 2020 to save democracy. Believes in defending democracy. Expat🇨🇵, Member #TeamPelosi, #GeeksResist, #DemCastUSA, #DemCastKY","@KYPatriot17 @GovMattBevin @KYGOP Yes, it's true. I'm a small business owner in KY. My parents are small business owners in NY, my sister is a doctor in private practice. My brother and his wife each own a small business in PA. The backbone of the American economy and we are getting screwed. The American dream?",PreppyQ,Brooke says protect and defend democracy.,6037,6037,0,26082,5789,396,11193,False,0,False,5
Fri Apr 06 21:20:05 +0000 2018,1079859709,982367364992983041,en,"Greenville, SC",CFO for @IntegratedBiome.  #Biometrics.  Side hustle focused on CI.  Improvement is best when you know what to work on.  #Feedback #VoiceOf support.,"As businesses fight to grow &amp; survive, leaders are overburdened by responsibilities. Nearly 2/3 of small business owners surveyed by the National Federation of Independent Business said they need to delegate more responsibilities to improve productivity. https://t.co/3JyXtLp4o6",McCabeRG,Tom McCabe,529,529,0,1199,567,24,3072,False,0,False,0
Fri Apr 06 23:07:34 +0000 2018,65709567,982394410380902400,en,"Salem, OR","NFIB is a member-driven organization advocating for small and independent businesses in Washington, D.C. & all 50 states. We are the voice of small business.","Small business comment on Gov. Kate Brown's intention to sign Senate Bill 1528 into law from Anthony Smith, Oregon state director of the National Federation of Independent Business.  https://t.co/lk7oXyEZgm https://t.co/iq19jslvoQ",nfib_or,NFIB Oregon,329,329,0,39,353,385,1229,False,2,False,1
Sat Apr 07 06:54:10 +0000 2018,2541386004,982511837429354496,en,,"bacon, meat, pig, smoked, pork, fatty, breakfast food",Don Bacon backed by National Federation of Independent Business - Omaha World-Herald #backed https://t.co/vhhgQgYWQn,bacon_dp,Bacon DP,738,738,0,0,1534,0,11898,False,0,False,0
Sat Apr 07 15:03:07 +0000 2018,2541386004,982634884110995456,en,,"bacon, meat, pig, smoked, pork, fatty, breakfast food",Don Bacon backed by National Federation of Independent Business ... - Omaha World-Herald #backed https://t.co/yo1PXDDoLV,bacon_dp,Bacon DP,738,738,0,0,1534,0,11898,False,0,False,0
Tue Apr 10 11:18:06 +0000 2018,612797013,983665418635112448,en,Nigeria,Horse lover 🏇,According to a research carried out by the National Federation of Independent Business… https://t.co/y4Ii0rDeLb,Ibrahimiybm,Ibrahim Muhammad,1225,1225,0,3998,342,375,817651,False,0,False,0
Wed Apr 11 12:56:03 +0000 2018,37933653,984052456735805440,en,,Market Intelligence for the Title Insurance Industry - Receive Free Email Updates or a Free Edition at https://t.co/SN1y0S3q3j!,Small-business owners posting ‘help wanted’ signs - https://t.co/m1STNLID6W - One-fifth of small-business owners surveyed by the National Federation of Independent Business during March said they had plans to hire more workers. Many of the small-business owners surveyed reported,TheTitleReport,The Title Report,5953,5953,0,381,2220,1169,16711,False,1,False,0
Wed Apr 11 17:22:39 +0000 2018,202723872,984119550026412038,en,Chicago,Director,"By Robert Hughes The small business optimism index from the National Federation of Independent Business fell slightly in March, coming in at 104.7 versus 107.6 in February. However, the March result e #business https://t.co/UGbbGBZzs1 https://t.co/UbQ88txq2h",mfisherSEOTV,Mike Fisher,1259,1259,0,299,2709,854,7511,False,0,False,0
Fri Apr 13 18:35:16 +0000 2018,224304656,984862602533597184,en,North Carolina,"MBE Magazine serves as a forum for minority & women business owners, corporations & government agencies concerned with minority & women business enterprise.",According to the National Federation of Independent Business small businesses raised compensation in March in an effort to gear up for increased hiring. Read more: https://t.co/XCDLU1SgWB #business #smallbusiness,MBEmag,MBE Magazine,7061,7061,0,4861,3828,1843,17337,False,2,False,3
Sat Apr 14 02:58:22 +0000 2018,3233139793,984989210649288704,en,,"Husband, dad, grandpa, & old broken soldier",@LeeHernly @JasonTossey @justinamash @BradThor We do but the courts rightly defer on adjudicating political questions.,njh2005,Neil Hansen,596,596,0,164123,744,6142,120591,False,0,False,0
Sat Apr 14 03:03:36 +0000 2018,16111766,984990528113700869,en,"Alexandria, VA","Dad, DC sports fan #RavensFlock | @portcitywire | Jeremiah 17:7 Blessed are those who trust in the Lord... | Tweets are my own. | Former #WashingtonFootball Fan","@njh2005 @JasonTossey @justinamash @BradThor In some cases yes that's true however, there have been MANY examples of court(s) doing exactly that like in the case of the ACA (for one).",LeeHernly,Lee Hernly 🇺🇦,947,947,0,984,1517,2233,58909,False,0,False,0
Sat Apr 14 03:05:33 +0000 2018,3233139793,984991017630949381,en,,"Husband, dad, grandpa, & old broken soldier","@LeeHernly @JasonTossey @justinamash @BradThor ACA was not a political question, it was a question of statutory interpretation whether Congress had constitutional authority for imposing individual mandate.",njh2005,Neil Hansen,596,596,0,164123,744,6142,120591,False,0,False,0
Sat Apr 14 03:14:21 +0000 2018,16111766,984993233422954496,en,"Alexandria, VA","Dad, DC sports fan #RavensFlock | @portcitywire | Jeremiah 17:7 Blessed are those who trust in the Lord... | Tweets are my own. | Former #WashingtonFootball Fan",@njh2005 @JasonTossey @justinamash @BradThor And did a portion of Congress agree with the individual mandate? NO. Why suit was brought and ended at SCOTUS.,LeeHernly,Lee Hernly 🇺🇦,947,947,0,984,1517,2233,58909,False,0,False,0
Sat Apr 14 03:15:23 +0000 2018,3233139793,984993492576415745,en,,"Husband, dad, grandpa, & old broken soldier","@LeeHernly @JasonTossey @justinamash @BradThor Whether a portion of Congress agreed was irrelevant, they were not parties to the suit.",njh2005,Neil Hansen,596,596,0,164123,744,6142,120591,False,0,False,0
Sat Apr 14 03:24:47 +0000 2018,16111766,984995857102725120,en,"Alexandria, VA","Dad, DC sports fan #RavensFlock | @portcitywire | Jeremiah 17:7 Blessed are those who trust in the Lord... | Tweets are my own. | Former #WashingtonFootball Fan","@njh2005 @JasonTossey @justinamash @BradThor Actually, GOP filed an amicus brief in the ACA case I mentioned. https://t.co/oFl0l0jGqB",LeeHernly,Lee Hernly 🇺🇦,947,947,0,984,1517,2233,58909,False,0,False,0
Sat Apr 14 03:27:55 +0000 2018,3233139793,984996644524568576,en,,"Husband, dad, grandpa, & old broken soldier",@LeeHernly @JasonTossey @justinamash @BradThor Filing an amicus brief does not make you a party to the suit.,njh2005,Neil Hansen,596,596,0,164123,744,6142,120591,False,0,False,0
Sat Apr 14 03:31:16 +0000 2018,16111766,984997487420338177,en,"Alexandria, VA","Dad, DC sports fan #RavensFlock | @portcitywire | Jeremiah 17:7 Blessed are those who trust in the Lord... | Tweets are my own. | Former #WashingtonFootball Fan",@njh2005 @JasonTossey @justinamash @BradThor Is an amicus curiae part of a suit? Yes.,LeeHernly,Lee Hernly 🇺🇦,947,947,0,984,1517,2233,58909,False,0,False,0
Sat Apr 14 03:32:13 +0000 2018,3233139793,984997729188433920,en,,"Husband, dad, grandpa, & old broken soldier",@LeeHernly @JasonTossey @justinamash @BradThor It does not make you a party to the suit.,njh2005,Neil Hansen,596,596,0,164123,744,6142,120591,False,0,False,0
Sat Apr 14 03:39:24 +0000 2018,16111766,984999535108902912,en,"Alexandria, VA","Dad, DC sports fan #RavensFlock | @portcitywire | Jeremiah 17:7 Blessed are those who trust in the Lord... | Tweets are my own. | Former #WashingtonFootball Fan","@njh2005 @JasonTossey @justinamash @BradThor In most cases this is true. In the ACA case I mentioned, the NFIB was the LEAD plaintiff in the case - who were the others?",LeeHernly,Lee Hernly 🇺🇦,947,947,0,984,1517,2233,58909,False,0,False,0
Sat Apr 14 03:45:33 +0000 2018,3233139793,985001084858064896,en,,"Husband, dad, grandpa, & old broken soldier","@LeeHernly @JasonTossey @justinamash @BradThor Twenty-six States, several individuals, and the National Federation of Independent Business",njh2005,Neil Hansen,596,596,0,164123,744,6142,120591,False,0,False,0
Sat Apr 14 01:57:34 +0000 2018,16111766,984973906976165888,en,"Alexandria, VA","Dad, DC sports fan #RavensFlock | @portcitywire | Jeremiah 17:7 Blessed are those who trust in the Lord... | Tweets are my own. | Former #WashingtonFootball Fan",@JasonTossey @justinamash @SpeakerRyan He was in Congress at the time. For the 2nd time - when did the Libyan conflict start? Sigh... https://t.co/rcxhkPaSDu,LeeHernly,Lee Hernly 🇺🇦,947,947,0,984,1517,2233,58909,False,0,False,0
Sat Apr 14 02:00:38 +0000 2018,233842454,984974682469404673,qme,Michigan,"libertarian • member of Congress, 2011-2021","@LeeHernly @JasonTossey https://t.co/UyQ26wnW9F
https://t.co/aOX1FMESxW",justinamash,Justin Amash,489818,489818,0,845,6410,760,21575,False,1,False,1
Sat Apr 14 02:21:05 +0000 2018,16111766,984979826439327744,en,"Alexandria, VA","Dad, DC sports fan #RavensFlock | @portcitywire | Jeremiah 17:7 Blessed are those who trust in the Lord... | Tweets are my own. | Former #WashingtonFootball Fan",@justinamash @JasonTossey Thank you Congressman 1) Courts have upheld executive action based upon the War Powers Resolution 2) Resolution gives executive 48 hours to notify Congress. 3) is this a 'war' or just a proportional response? https://t.co/iN24fJYwxZ,LeeHernly,Lee Hernly 🇺🇦,947,947,0,984,1517,2233,58909,False,0,False,0
Sat Apr 14 02:23:26 +0000 2018,233842454,984980417102143488,en,Michigan,"libertarian • member of Congress, 2011-2021",@LeeHernly @JasonTossey That is not what the War Powers Resolution says. https://t.co/gzwnHIuMa8,justinamash,Justin Amash,489818,489818,0,845,6410,760,21575,False,9,False,9
Sat Apr 14 02:37:25 +0000 2018,3233139793,984983939277316101,en,,"Husband, dad, grandpa, & old broken soldier",@justinamash @BradThor @LeeHernly @JasonTossey Statute cannot limit President’s Article II power as Commander in Chief.  War Powers Resolution is an unconstitutional attempt to do that.,njh2005,Neil Hansen,596,596,0,164123,744,6142,120591,False,0,False,0
Sat Apr 14 02:40:03 +0000 2018,16111766,984984601385951232,en,"Alexandria, VA","Dad, DC sports fan #RavensFlock | @portcitywire | Jeremiah 17:7 Blessed are those who trust in the Lord... | Tweets are my own. | Former #WashingtonFootball Fan",@njh2005 @justinamash @BradThor @JasonTossey Statute most certainly limits presidents action - if this turns out to be more than a strike(s) - its clear the executives power is limited w/o Congressional approval.,LeeHernly,Lee Hernly 🇺🇦,947,947,0,984,1517,2233,58909,False,0,False,0
